Season,Team,Bat_Player,Bat_Mat,Bat_Inns,Bat_NO,Bat_Runs,Bat_HS,Bat_Ave,Bat_BF,Bat_SR,Bat_100,Bat_50,Bat_0,Bat_4s,Bat_6s,Bat_,Bowl_Player,Bowl_Mat,Bowl_Inns,Bowl_Overs,Bowl_Mdns,Bowl_Runs,Bowl_Wkts,Bowl_BBI,Bowl_Ave,Bowl_Econ,Bowl_SR,Bowl_4,Bowl_5,Bowl_
2015,Rajasthan Royals,KDK Vithanage,1,1,0,1,1,1.00,4,25.00,0,0,0,0,0,,MD Shanaka,1,-,-,-,-,-,-,-,-,-,-,-,
2015,Rajasthan Royals,JDF Vandersay,2,-,-,-,-,-,-,-,-,-,-,-,-,,KDK Vithanage,1,-,-,-,-,-,-,-,-,-,-,-,
2016,Chennai Super Kings,HM Amla,7,7,3,308,97*,77.00,210,146.66,0,4,0,32,11,,Imran Tahir,9,9,36.0,0,235,16,4/21,14.68,6.52,13.5,1,0,
2016,Chennai Super Kings,F du Plessis,9,9,1,268,79,33.50,212,126.41,0,1,0,23,8,,KJ Abbott,7,7,26.3,0,212,13,3/26,16.30,8.00,12.2,0,0,
2016,Chennai Super Kings,Q de Kock,7,7,0,229,52,32.71,156,146.79,0,1,0,31,8,,K Rabada,8,8,31.2,0,271,13,2/25,20.84,8.64,14.4,0,0,
2016,Chennai Super Kings,AB de Villiers,8,8,1,201,71,28.71,110,182.72,0,2,1,12,16,,CH Morris,7,7,26.0,0,237,9,4/27,26.33,9.11,17.3,1,0,
2016,Chennai Super Kings,DA Miller,9,7,2,177,53*,35.40,102,173.52,0,1,0,12,11,,D Wiese,8,8,26.0,0,230,4,2/16,57.50,8.84,39.0,0,0,
2016,Chennai Super Kings,JP Duminy,7,6,3,126,54*,42.00,91,138.46,0,1,0,8,5,,AM Phangiso,2,2,8.0,0,45,3,2/26,15.00,5.62,16.0,0,0,
2016,Chennai Super Kings,RR Rossouw,5,4,0,53,19,13.25,55,96.36,0,0,1,3,1,,DW Steyn,4,4,14.0,0,130,3,2/32,43.33,9.28,28.0,0,0,
2016,Chennai Super Kings,D Wiese,8,5,2,53,28,17.66,42,126.19,0,0,0,2,2,,F Behardien,2,1,3.0,0,15,2,2/15,7.50,5.00,9.0,0,0,
2016,Chennai Super Kings,CH Morris,7,4,2,44,17*,22.00,38,115.78,0,0,0,4,1,,JP Duminy,7,4,7.0,0,89,1,1/31,89.00,12.71,42.0,0,0,
2016,Chennai Super Kings,KJ Abbott,7,2,2,8,6*,-,6,133.33,0,0,0,1,0,,HM Amla,7,-,-,-,-,-,-,-,-,-,-,-,
2016,Chennai Super Kings,AM Phangiso,2,1,0,4,4,4.00,5,80.00,0,0,0,0,0,,Q de Kock,7,-,-,-,-,-,-,-,-,-,-,-,
2016,Chennai Super Kings,F Behardien,2,1,0,3,3,3.00,5,60.00,0,0,0,0,0,,AB de Villiers,8,-,-,-,-,-,-,-,-,-,-,-,
2016,Chennai Super Kings,K Rabada,8,1,1,0,0*,-,0,-,0,0,0,0,0,,F du Plessis,9,-,-,-,-,-,-,-,-,-,-,-,
2016,Chennai Super Kings,Imran Tahir,9,-,-,-,-,-,-,-,-,-,-,-,-,,DA Miller,9,-,-,-,-,-,-,-,-,-,-,-,
2016,Chennai Super Kings,DW Steyn,4,-,-,-,-,-,-,-,-,-,-,-,-,,RR Rossouw,5,-,-,-,-,-,-,-,-,-,-,-,
2016,Mumbai Indians,V Kohli,15,13,7,641,90*,106.83,457,140.26,0,7,0,70,9,,JJ Bumrah,21,21,79.3,4,527,28,3/11,18.82,6.62,17.0,0,0,
2016,Mumbai Indians,RG Sharma,18,18,1,497,83,29.23,378,131.48,0,4,2,45,19,,R Ashwin,17,17,59.0,1,372,23,4/8,16.17,6.30,15.3,1,0,
2016,Mumbai Indians,S Dhawan,14,14,2,301,60,25.08,256,117.57,0,2,0,35,10,,A Nehra,15,15,53.0,1,372,18,3/23,20.66,7.01,17.6,0,0,
2016,Mumbai Indians,MS Dhoni,21,16,11,238,43,47.60,159,149.68,0,0,0,16,9,,RA Jadeja,17,17,59.0,1,413,17,2/11,24.29,7.00,20.8,0,0,
2016,Mumbai Indians,SK Raina,16,12,2,220,49*,22.00,174,126.43,0,0,1,21,5,,HH Pandya,16,16,44.3,1,360,15,3/8,24.00,8.08,17.8,0,0,
2016,Mumbai Indians,KL Rahul,5,4,2,179,110*,89.50,112,159.82,1,0,1,17,8,,SK Raina,16,7,13.0,0,79,6,2/6,13.16,6.07,13.0,0,0,
2016,Mumbai Indians,Yuvraj Singh,15,11,3,166,35,20.75,159,104.40,0,0,1,14,8,,BB Sran,2,2,8.0,1,41,6,4/10,6.83,5.12,8.0,1,0,
2016,Mumbai Indians,AM Rahane,7,7,2,102,40,20.40,96,106.25,0,0,1,8,0,,Yuvraj Singh,15,9,17.0,0,113,5,1/7,22.60,6.64,20.4,0,0,
2016,Mumbai Indians,Mandeep Singh,3,3,1,87,52*,43.50,73,119.17,0,1,0,11,1,,YS Chahal,3,3,12.0,1,89,3,1/19,29.66,7.41,24.0,0,0,
2016,Mumbai Indians,HH Pandya,16,7,0,78,31,11.14,56,139.28,0,0,1,7,4,,DS Kulkarni,2,2,8.0,0,55,3,2/23,18.33,6.87,16.0,0,0,
2016,Mumbai Indians,KM Jadhav,3,2,0,77,58,38.50,55,140.00,0,1,0,8,2,,B Kumar,3,3,12.0,2,87,3,2/8,29.00,7.25,24.0,0,0,
2016,Mumbai Indians,MK Pandey,4,2,0,48,48,24.00,36,133.33,0,0,1,1,3,,A Mishra,1,1,4.0,0,24,3,3/24,8.00,6.00,8.0,0,0,
2016,Mumbai Indians,R Ashwin,17,3,2,46,31*,46.00,46,100.00,0,0,0,6,0,,Mohammed Shami,2,2,6.4,0,79,3,2/31,26.33,11.85,13.3,0,0,
2016,Mumbai Indians,AT Rayudu,3,2,0,39,20,19.50,42,92.85,0,0,0,5,0,,AR Patel,3,3,12.0,0,59,2,1/18,29.50,4.91,36.0,0,0,
2016,Mumbai Indians,AR Patel,3,2,1,38,20*,38.00,20,190.00,0,0,0,1,3,,R Dhawan,1,1,4.0,0,42,1,1/42,42.00,10.50,24.0,0,0,
2016,Mumbai Indians,RA Jadeja,17,5,2,19,12,6.33,21,90.47,0,0,1,2,0,,Harbhajan Singh,1,1,4.0,1,11,1,1/11,11.00,2.75,24.0,0,0,
2016,Mumbai Indians,A Nehra,15,2,0,6,6,3.00,23,26.08,0,0,1,0,0,,V Kohli,15,1,1.4,0,15,1,1/15,15.00,9.00,10.0,0,0,
2016,Mumbai Indians,R Dhawan,1,1,1,1,1*,-,2,50.00,0,0,0,0,0,,P Negi,1,1,3.0,0,16,1,1/16,16.00,5.33,18.0,0,0,
2016,Mumbai Indians,DS Kulkarni,2,1,1,1,1*,-,1,100.00,0,0,0,0,0,,STR Binny,1,1,1.0,0,32,0,-,-,32.00,-,0,0,
2016,Mumbai Indians,JJ Bumrah,21,2,1,0,0*,0.00,2,0.00,0,0,1,0,0,,JD Unadkat,1,1,4.0,0,43,0,-,-,10.75,-,0,0,
2016,Mumbai Indians,STR Binny,1,-,-,-,-,-,-,-,-,-,-,-,-,,S Dhawan,14,-,-,-,-,-,-,-,-,-,-,-,
2016,Mumbai Indians,YS Chahal,3,-,-,-,-,-,-,-,-,-,-,-,-,,MS Dhoni,21,-,-,-,-,-,-,-,-,-,-,-,
2016,Mumbai Indians,Harbhajan Singh,1,-,-,-,-,-,-,-,-,-,-,-,-,,KM Jadhav,3,-,-,-,-,-,-,-,-,-,-,-,
2016,Mumbai Indians,B Kumar,3,-,-,-,-,-,-,-,-,-,-,-,-,,Mandeep Singh,3,-,-,-,-,-,-,-,-,-,-,-,
2016,Mumbai Indians,A Mishra,1,-,-,-,-,-,-,-,-,-,-,-,-,,MK Pandey,4,-,-,-,-,-,-,-,-,-,-,-,
2016,Mumbai Indians,Mohammed Shami,2,-,-,-,-,-,-,-,-,-,-,-,-,,AM Rahane,7,-,-,-,-,-,-,-,-,-,-,-,
2016,Mumbai Indians,P Negi,1,-,-,-,-,-,-,-,-,-,-,-,-,,KL Rahul,5,-,-,-,-,-,-,-,-,-,-,-,
2016,Mumbai Indians,BB Sran,2,-,-,-,-,-,-,-,-,-,-,-,-,,AT Rayudu,3,-,-,-,-,-,-,-,-,-,-,-,
2016,Mumbai Indians,JD Unadkat,1,-,-,-,-,-,-,-,-,-,-,-,-,,RG Sharma,18,-,-,-,-,-,-,-,-,-,-,-,
2016,Rajasthan Royals,LD Chandimal,16,16,0,373,58,23.31,349,106.87,0,3,0,37,9,,KMDN Kulasekara,7,7,25.0,1,181,10,3/10,18.10,7.24,15.0,0,0,
2016,Rajasthan Royals,TM Dilshan,14,14,2,299,83*,24.91,253,118.18,0,2,2,36,6,,NLTC Perera,14,13,31.4,1,342,9,3/33,38.00,10.80,21.1,0,0,
2016,Rajasthan Royals,AD Mathews,9,9,3,248,81*,41.33,208,119.23,0,2,0,18,10,,PVD Chameera,11,11,39.1,0,293,8,3/30,36.62,7.48,29.3,0,0,
2016,Rajasthan Royals,CK Kapugedera,13,13,1,228,43,19.00,211,108.05,0,0,0,19,6,,HMRKB Herath,8,8,31.2,1,199,6,2/22,33.16,6.35,31.3,0,0,
2016,Rajasthan Royals,NLTC Perera,14,12,0,154,40,12.83,126,122.22,0,0,2,14,6,,SL Malinga,1,1,4.0,0,26,4,4/26,6.50,6.50,6.0,1,0,
2016,Rajasthan Royals,TAM Siriwardana,13,12,3,152,42,16.88,120,126.66,0,0,2,9,6,,AD Mathews,9,7,21.4,0,130,4,2/27,32.50,6.00,32.5,0,0,
2016,Rajasthan Royals,MD Shanaka,10,10,1,105,27,11.66,109,96.33,0,0,1,4,8,,MD Shanaka,10,6,9.0,0,73,4,3/16,18.25,8.11,13.5,0,0,
2016,Rajasthan Royals,MD Gunathilaka,5,5,0,91,46,18.20,76,119.73,0,0,0,8,3,,JDF Vandersay,5,5,18.0,1,133,4,2/26,33.25,7.38,27.0,0,0,
2016,Rajasthan Royals,DM de Silva,2,2,0,74,62,37.00,58,127.58,0,1,0,6,0,,TM Dilshan,14,5,7.0,0,39,3,2/8,13.00,5.57,14.0,0,0,
2016,Rajasthan Royals,GSNFG Jayasuriya,8,7,0,51,26,7.28,55,92.72,0,0,0,3,2,,SS Pathirana,2,2,6.5,0,68,3,2/23,22.66,9.95,13.6,0,0,
2016,Rajasthan Royals,BKG Mendis,3,3,0,48,22,16.00,36,133.33,0,0,0,3,3,,CAK Rajitha,3,3,11.0,0,120,3,3/29,40.00,10.90,22.0,0,0,
2016,Rajasthan Royals,KMDN Kulasekara,7,5,0,41,14,8.20,35,117.14,0,0,1,3,1,,SMSM Senanayake,5,5,19.0,0,165,3,1/18,55.00,8.68,38.0,0,0,
2016,Rajasthan Royals,MDKJ Perera,3,3,0,39,22,13.00,39,100.00,0,0,0,6,0,,TAM Siriwardana,13,9,13.0,0,119,3,2/33,39.66,9.15,26.0,0,0,
2016,Rajasthan Royals,S Prasanna,5,5,1,21,9,5.25,29,72.41,0,0,0,2,0,,GSNFG Jayasuriya,8,4,9.0,0,71,1,1/13,71.00,7.88,54.0,0,0,
2016,Rajasthan Royals,SMSM Senanayake,5,4,2,21,8,10.50,32,65.62,0,0,1,1,0,,RAS Lakmal,4,4,12.4,0,133,1,1/28,133.00,10.50,76.0,0,0,
2016,Rajasthan Royals,RLB Rambukwella,1,1,0,19,19,19.00,16,118.75,0,0,0,1,1,,S Prasanna,5,5,14.0,1,82,1,1/16,82.00,5.85,84.0,0,0,
2016,Rajasthan Royals,JDF Vandersay,5,5,4,15,8*,15.00,17,88.23,0,0,0,2,0,,KMC Bandara,1,1,1.0,0,11,0,-,-,11.00,-,0,0,
2016,Rajasthan Royals,HDRL Thirimanne,4,4,0,14,6,3.50,26,53.84,0,0,1,2,0,,DM de Silva,2,2,3.0,0,20,0,-,-,6.66,-,0,0,
2016,Rajasthan Royals,PVD Chameera,11,6,5,13,9*,13.00,16,81.25,0,0,1,1,0,,N Pradeep,1,1,2.0,0,12,0,-,-,6.00,-,0,0,
2016,Rajasthan Royals,MF Maharoof,1,1,0,10,10,10.00,16,62.50,0,0,0,0,0,,CRD Fernando,1,1,2.0,0,7,0,-,-,3.50,-,0,0,
2016,Rajasthan Royals,SS Pathirana,2,2,0,8,6,4.00,7,114.28,0,0,0,1,0,,DAS Gunaratne,1,1,2.5,0,22,0,-,-,7.76,-,0,0,
2016,Rajasthan Royals,HMRKB Herath,8,3,0,6,3,2.00,10,60.00,0,0,0,0,0,,MD Gunathilaka,5,1,1.0,0,9,0,-,-,9.00,-,0,0,
2016,Rajasthan Royals,N Dickwella,3,2,0,5,4,2.50,5,100.00,0,0,0,1,0,,MF Maharoof,1,1,3.0,0,26,0,-,-,8.66,-,0,0,
2016,Rajasthan Royals,DAS Gunaratne,1,1,0,4,4,4.00,12,33.33,0,0,0,0,0,,RLB Rambukwella,1,1,2.3,0,27,0,-,-,10.80,-,0,0,
2016,Rajasthan Royals,CAK Rajitha,3,2,2,3,3*,-,12,25.00,0,0,0,0,0,,I Udana,1,1,3.0,0,34,0,-,-,11.33,-,0,0,
2016,Rajasthan Royals,KMC Bandara,1,1,1,2,2*,-,4,50.00,0,0,0,0,0,,LD Chandimal,16,-,-,-,-,-,-,-,-,-,-,-,
2016,Rajasthan Royals,RAS Lakmal,4,4,2,2,1*,1.00,4,50.00,0,0,1,0,0,,N Dickwella,3,-,-,-,-,-,-,-,-,-,-,-,
2016,Rajasthan Royals,CRD Fernando,1,1,0,1,1,1.00,6,16.66,0,0,0,0,0,,CK Kapugedera,13,-,-,-,-,-,-,-,-,-,-,-,
2016,Rajasthan Royals,KDK Vithanage,1,1,0,1,1,1.00,4,25.00,0,0,0,0,0,,BKG Mendis,3,-,-,-,-,-,-,-,-,-,-,-,
2016,Rajasthan Royals,N Pradeep,1,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,MDKJ Perera,3,-,-,-,-,-,-,-,-,-,-,-,
2016,Rajasthan Royals,I Udana,1,1,0,0,0,0.00,2,0.00,0,0,1,0,0,,HDRL Thirimanne,4,-,-,-,-,-,-,-,-,-,-,-,
2016,Rajasthan Royals,SL Malinga,1,-,-,-,-,-,-,-,-,-,-,-,-,,KDK Vithanage,1,-,-,-,-,-,-,-,-,-,-,-,
2017,Chennai Super Kings,AB de Villiers,7,7,1,304,65*,50.66,200,152.00,0,2,0,24,12,,Imran Tahir,6,6,20.5,0,154,12,5/24,12.83,7.39,10.4,0,1,
2017,Chennai Super Kings,F Behardien,9,9,4,213,64*,42.60,156,136.53,0,1,0,13,8,,AL Phehlukwayo,9,9,27.3,0,231,10,3/19,23.10,8.40,16.5,0,0,
2017,Chennai Super Kings,DA Miller,8,8,2,202,101*,33.66,114,177.19,1,0,0,12,13,,D Paterson,5,5,17.5,0,144,7,4/32,20.57,8.07,15.2,1,0,
2017,Chennai Super Kings,HM Amla,3,3,0,150,85,50.00,98,153.06,0,2,0,20,2,,L Ngidi,3,3,8.0,0,44,6,4/19,7.33,5.50,8.0,1,0,
2017,Chennai Super Kings,JT Smuts,6,6,0,110,45,18.33,96,114.58,0,0,1,11,5,,CH Morris,3,3,11.0,1,52,4,2/10,13.00,4.72,16.5,0,0,
2017,Chennai Super Kings,M Mosehle,7,6,1,105,36,21.00,65,161.53,0,0,0,6,9,,AM Phangiso,4,4,13.0,0,109,4,2/31,27.25,8.38,19.5,0,0,
2017,Chennai Super Kings,Q de Kock,2,2,0,59,59,29.50,48,122.91,0,1,1,5,1,,R Frylinck,2,2,6.0,0,42,3,2/33,14.00,7.00,12.0,0,0,
2017,Chennai Super Kings,RR Hendricks,4,4,0,51,41,12.75,49,104.08,0,0,1,4,0,,BE Hendricks,2,2,6.3,0,70,3,2/42,23.33,10.76,13.0,0,0,
2017,Chennai Super Kings,JP Duminy,3,3,0,46,29,15.33,34,135.29,0,0,0,2,3,,WD Parnell,5,5,14.0,0,147,3,1/16,49.00,10.50,28.0,0,0,
2017,Chennai Super Kings,HG Kuhn,2,2,0,39,29,19.50,26,150.00,0,0,0,3,2,,JP Duminy,3,2,5.0,0,38,2,2/23,19.00,7.60,15.0,0,0,
2017,Chennai Super Kings,F du Plessis,1,1,0,36,36,36.00,25,144.00,0,0,0,1,3,,M Morkel,2,2,8.0,0,75,1,1/32,75.00,9.37,48.0,0,0,
2017,Chennai Super Kings,CH Morris,3,3,1,29,12,14.50,27,107.40,0,0,0,2,1,,D Pretorius,2,2,5.0,0,47,1,1/27,47.00,9.40,30.0,0,0,
2017,Chennai Super Kings,AL Phehlukwayo,9,3,1,27,27*,13.50,23,117.39,0,0,2,4,0,,JT Smuts,6,4,8.4,0,72,1,1/19,72.00,8.30,52.0,0,0,
2017,Chennai Super Kings,TB de Bruyn,2,2,0,26,19,13.00,16,162.50,0,0,0,3,1,,T Shamsi,2,2,6.0,0,47,0,-,-,7.83,-,0,0,
2017,Chennai Super Kings,AM Phangiso,4,1,0,13,13,13.00,19,68.42,0,0,0,1,0,,HM Amla,3,-,-,-,-,-,-,-,-,-,-,-,
2017,Chennai Super Kings,WD Parnell,5,4,3,10,4*,10.00,11,90.90,0,0,0,1,0,,F Behardien,9,-,-,-,-,-,-,-,-,-,-,-,
2017,Chennai Super Kings,M Morkel,2,2,2,5,5*,-,3,166.66,0,0,0,1,0,,TB de Bruyn,2,-,-,-,-,-,-,-,-,-,-,-,
2017,Chennai Super Kings,D Paterson,5,1,1,4,4*,-,1,400.00,0,0,0,1,0,,Q de Kock,2,-,-,-,-,-,-,-,-,-,-,-,
2017,Chennai Super Kings,L Ngidi,3,1,1,2,2*,-,3,66.66,0,0,0,0,0,,AB de Villiers,7,-,-,-,-,-,-,-,-,-,-,-,
2017,Chennai Super Kings,Imran Tahir,6,1,0,1,1,1.00,6,16.66,0,0,0,0,0,,F du Plessis,1,-,-,-,-,-,-,-,-,-,-,-,
2017,Chennai Super Kings,R Frylinck,2,-,-,-,-,-,-,-,-,-,-,-,-,,RR Hendricks,4,-,-,-,-,-,-,-,-,-,-,-,
2017,Chennai Super Kings,BE Hendricks,2,-,-,-,-,-,-,-,-,-,-,-,-,,HG Kuhn,2,-,-,-,-,-,-,-,-,-,-,-,
2017,Chennai Super Kings,D Pretorius,2,-,-,-,-,-,-,-,-,-,-,-,-,,DA Miller,8,-,-,-,-,-,-,-,-,-,-,-,
2017,Chennai Super Kings,T Shamsi,2,-,-,-,-,-,-,-,-,-,-,-,-,,M Mosehle,7,-,-,-,-,-,-,-,-,-,-,-,
2017,Mumbai Indians,V Kohli,10,10,2,299,82,37.37,196,152.55,0,2,1,32,8,,YS Chahal,11,11,41.3,0,325,23,6/25,14.13,7.83,10.8,2,1,
2017,Mumbai Indians,RG Sharma,9,9,0,283,118,31.44,165,171.51,1,1,0,30,16,,JJ Bumrah,11,11,34.4,0,240,12,3/14,20.00,6.92,17.3,0,0,
2017,Mumbai Indians,KL Rahul,7,7,0,279,89,39.85,198,140.90,0,3,0,24,12,,Kuldeep Yadav,8,8,29.0,0,222,12,3/52,18.50,7.65,14.5,0,0,
2017,Mumbai Indians,MS Dhoni,13,12,6,252,56,42.00,182,138.46,0,1,0,19,9,,HH Pandya,11,10,24.2,0,188,8,3/29,23.50,7.72,18.2,0,0,
2017,Mumbai Indians,MK Pandey,9,8,3,172,51*,34.40,133,129.32,0,1,0,12,5,,B Kumar,7,7,23.4,0,170,5,1/9,34.00,7.18,28.4,0,0,
2017,Mumbai Indians,S Dhawan,6,6,1,127,80,25.40,92,138.04,0,1,0,19,2,,JD Unadkat,3,3,9.0,0,44,4,2/15,11.00,4.88,13.5,0,0,
2017,Mumbai Indians,SK Raina,3,3,0,104,63,34.66,78,133.33,0,1,0,6,6,,A Nehra,4,4,14.0,1,112,3,3/28,37.33,8.00,28.0,0,0,
2017,Mumbai Indians,SS Iyer,6,5,0,83,30,16.60,80,103.75,0,0,1,8,1,,A Mishra,2,2,8.0,0,48,2,1/23,24.00,6.00,24.0,0,0,
2017,Mumbai Indians,HH Pandya,11,9,1,76,25,9.50,63,120.63,0,0,1,1,4,,Mohammed Siraj,2,2,8.0,0,98,2,1/45,49.00,12.25,24.0,0,0,
2017,Mumbai Indians,KD Karthik,4,3,2,71,48,71.00,43,165.11,0,0,0,6,4,,AR Patel,3,3,11.0,0,88,2,2/20,44.00,8.00,33.0,0,0,
2017,Mumbai Indians,RR Pant,2,2,1,43,38,43.00,38,113.15,0,0,0,3,1,,Parvez Rasool,1,1,4.0,0,32,1,1/32,32.00,8.00,24.0,0,0,
2017,Mumbai Indians,Yuvraj Singh,3,3,0,43,27,14.33,35,122.85,0,0,0,2,3,,Washington Sundar,1,1,4.0,0,22,1,1/22,22.00,5.50,24.0,0,0,
2017,Mumbai Indians,KM Jadhav,4,2,0,31,27,15.50,31,100.00,0,0,0,3,1,,R Ashwin,1,1,4.0,0,39,0,-,-,9.75,-,0,0,
2017,Mumbai Indians,Kuldeep Yadav,8,1,0,16,16,16.00,19,84.21,0,0,0,1,0,,RA Jadeja,1,1,3.3,0,41,0,-,-,11.71,-,0,0,
2017,Mumbai Indians,RA Jadeja,1,1,1,13,13*,-,8,162.50,0,0,0,0,1,,Mohammed Shami,1,1,3.0,0,46,0,-,-,15.33,-,0,0,
2017,Mumbai Indians,R Ashwin,1,1,1,11,11*,-,7,157.14,0,0,0,1,0,,SK Raina,3,3,7.0,0,69,0,-,-,9.85,-,0,0,
2017,Mumbai Indians,JJ Bumrah,11,4,3,8,7,8.00,11,72.72,0,0,0,1,0,,S Dhawan,6,-,-,-,-,-,-,-,-,-,-,-,
2017,Mumbai Indians,Parvez Rasool,1,1,0,5,5,5.00,6,83.33,0,0,0,0,0,,MS Dhoni,13,-,-,-,-,-,-,-,-,-,-,-,
2017,Mumbai Indians,AR Patel,3,1,0,5,5,5.00,3,166.66,0,0,0,1,0,,SS Iyer,6,-,-,-,-,-,-,-,-,-,-,-,
2017,Mumbai Indians,YS Chahal,11,1,1,3,3*,-,2,150.00,0,0,0,0,0,,KM Jadhav,4,-,-,-,-,-,-,-,-,-,-,-,
2017,Mumbai Indians,B Kumar,7,2,1,3,2*,3.00,9,33.33,0,0,0,0,0,,KD Karthik,4,-,-,-,-,-,-,-,-,-,-,-,
2017,Mumbai Indians,A Mishra,2,1,0,0,0,0.00,0,-,0,0,1,0,0,,V Kohli,10,-,-,-,-,-,-,-,-,-,-,-,
2017,Mumbai Indians,Mohammed Shami,1,-,-,-,-,-,-,-,-,-,-,-,-,,MK Pandey,9,-,-,-,-,-,-,-,-,-,-,-,
2017,Mumbai Indians,Mohammed Siraj,2,-,-,-,-,-,-,-,-,-,-,-,-,,RR Pant,2,-,-,-,-,-,-,-,-,-,-,-,
2017,Mumbai Indians,A Nehra,4,-,-,-,-,-,-,-,-,-,-,-,-,,KL Rahul,7,-,-,-,-,-,-,-,-,-,-,-,
2017,Mumbai Indians,JD Unadkat,3,-,-,-,-,-,-,-,-,-,-,-,-,,RG Sharma,9,-,-,-,-,-,-,-,-,-,-,-,
2017,Mumbai Indians,Washington Sundar,1,-,-,-,-,-,-,-,-,-,-,-,-,,Yuvraj Singh,3,-,-,-,-,-,-,-,-,-,-,-,
2017,Rajasthan Royals,N Dickwella,10,10,0,280,68,28.00,191,146.59,0,1,0,42,6,,SL Malinga,7,7,28.0,0,224,13,3/34,17.23,8.00,12.9,0,0,
2017,Rajasthan Royals,DAS Gunaratne,12,12,3,222,84*,24.66,167,132.93,0,2,2,19,6,,JRMVB Sanjaya,9,9,32.5,1,276,12,3/26,23.00,8.40,16.4,0,0,
2017,Rajasthan Royals,WU Tharanga,11,11,1,218,47*,21.80,166,131.32,0,0,1,21,7,,KMDN Kulasekara,8,8,29.0,0,250,10,4/31,25.00,8.62,17.4,1,0,
2017,Rajasthan Royals,EMDY Munaweera,10,10,0,208,53,20.80,141,147.51,0,1,1,22,9,,NLTC Perera,9,8,25.4,0,218,7,3/24,31.14,8.49,22.0,0,0,
2017,Rajasthan Royals,MDKJ Perera,5,5,0,181,77,36.20,124,145.96,0,2,0,15,8,,I Udana,7,7,24.3,0,215,7,3/13,30.71,8.77,21.0,0,0,
2017,Rajasthan Royals,S Prasanna,13,13,5,168,37*,21.00,119,141.17,0,0,0,10,11,,S Prasanna,13,11,32.0,0,223,6,1/14,37.16,6.96,32.0,0,0,
2017,Rajasthan Royals,CK Kapugedera,6,5,1,99,50,24.75,81,122.22,0,1,1,11,1,,PADLR Sandakan,3,3,12.0,0,76,6,4/23,12.66,6.33,12.0,1,0,
2017,Rajasthan Royals,S Samarawickrama,5,5,0,85,32,17.00,80,106.25,0,0,0,8,0,,DAS Gunaratne,12,10,25.0,0,213,5,1/11,42.60,8.52,30.0,0,0,
2017,Rajasthan Royals,MD Shanaka,8,7,1,85,54,14.16,77,110.38,0,1,3,5,5,,MD Shanaka,8,5,11.2,0,82,4,2/27,20.50,7.23,17.0,0,0,
2017,Rajasthan Royals,MD Gunathilaka,4,4,0,81,51,20.25,74,109.45,0,1,0,8,1,,PVD Chameera,3,3,11.0,0,105,3,2/22,35.00,9.54,22.0,0,0,
2017,Rajasthan Royals,NLTC Perera,9,9,1,75,27,9.37,65,115.38,0,0,1,8,1,,N Pradeep,4,4,14.0,0,160,3,2/61,53.33,11.42,28.0,0,0,
2017,Rajasthan Royals,TAM Siriwardana,6,5,0,75,35,15.00,59,127.11,0,0,2,3,3,,SS Pathirana,3,3,9.0,0,51,2,1/18,25.50,5.66,27.0,0,0,
2017,Rajasthan Royals,AD Mathews,5,4,1,68,54*,22.66,70,97.14,0,1,0,2,3,,DM de Silva,3,1,1.0,0,3,1,1/3,3.00,3.00,6.0,0,0,
2017,Rajasthan Royals,SMA Priyanjan,3,3,2,54,40*,54.00,62,87.09,0,0,0,1,2,,RAS Lakmal,1,1,1.0,0,18,1,1/18,18.00,18.00,6.0,0,0,
2017,Rajasthan Royals,DM de Silva,3,3,0,48,27,16.00,49,97.95,0,0,0,2,2,,AD Mathews,5,5,12.2,0,108,1,1/19,108.00,8.75,74.0,0,0,
2017,Rajasthan Royals,LD Chandimal,3,3,1,33,22,16.50,38,86.84,0,0,0,1,0,,EMDY Munaweera,10,6,13.0,0,114,1,1/26,114.00,8.76,78.0,0,0,
2017,Rajasthan Royals,BKG Mendis,5,5,0,26,14,5.20,24,108.33,0,0,0,3,0,,A Dananjaya,4,4,15.4,0,134,0,-,-,8.55,-,0,0,
2017,Rajasthan Royals,I Udana,7,4,2,25,19*,12.50,15,166.66,0,0,1,3,1,,PC de Silva,2,2,2.0,0,30,0,-,-,15.00,-,0,0,
2017,Rajasthan Royals,A Dananjaya,4,3,1,23,11*,11.50,17,135.29,0,0,0,3,0,,ST de Silva,3,1,1.0,0,10,0,-,-,10.00,-,0,0,
2017,Rajasthan Royals,PC de Silva,2,2,0,22,21,11.00,22,100.00,0,0,0,1,0,,MVT Fernando,1,1,2.0,0,16,0,-,-,8.00,-,0,0,
2017,Rajasthan Royals,KMDN Kulasekara,8,4,3,22,12,22.00,21,104.76,0,0,0,3,0,,MD Gunathilaka,4,1,2.0,0,16,0,-,-,8.00,-,0,0,
2017,Rajasthan Royals,JRMVB Sanjaya,9,5,2,20,6,6.66,18,111.11,0,0,0,3,0,,TAM Siriwardana,6,1,1.0,0,12,0,-,-,12.00,-,0,0,
2017,Rajasthan Royals,SS Pathirana,3,3,0,19,14,6.33,17,111.76,0,0,0,2,0,,LD Chandimal,3,-,-,-,-,-,-,-,-,-,-,-,
2017,Rajasthan Royals,ML Udawatte,3,3,0,19,11,6.33,23,82.60,0,0,1,2,0,,N Dickwella,10,-,-,-,-,-,-,-,-,-,-,-,
